date,marketing_score,competition_index,customer_satisfaction,purchasing_power_index,weather_condition,store_traffic,public_transport,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue,tech_event_Major Launch,tech_event_Tech Show,day_of_week,month,year,city_Bordeaux,city_Fort_de_France,city_Lille,city_Lyon,city_Marseille,city_Paris,city_Rennes,city_Strasbourg,5g_phase_Early-5G,5g_phase_Mature-5G,5g_phase_Mid-5G,5g_phase_Pre-5G
2019-08-04,77.6,29.48,68.44,87.35,2,0.59,1,59226.51,26539.08,14442.13,False,False,4,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-05,77.49,29.27,68.44,87.27,2,-0.48,1,40252.19,20571.31,8612.91,False,False,5,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-06,77.38,29.04,68.44,87.2,1,-0.33,0,32843.41,15833.87,10556.12,False,False,6,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-07,77.26,28.77,68.45,87.13,1,-0.25,2,48054.63,22279.61,12407.7,False,False,7,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-08,89.82,28.49,68.45,87.06,1,-0.04,3,43341.49,20865.9,12240.46,False,False,8,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-09,77.05,28.17,68.45,86.99,2,0.47,3,37015.43,20745.19,12027.51,False,False,9,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-10,76.94,27.83,68.45,86.92,1,0.24,1,47317.77,24736.18,15047.13,False,False,10,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-11,76.84,27.47,68.45,86.86,2,0.35,1,48140.53,33985.020000000004,15048.31,False,False,11,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-12,76.73,27.09,68.46,86.79,1,-0.62,1,36408.66,18980.05,9211.36,False,False,12,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-13,76.63,26.7,68.46,86.72,1,0.9,1,32608.98,15678.67,10703.01,False,False,13,8,2019,False,False,False,False,True,False,False,False,False,True,False,False
2019-08-14,76.53,26.28,68.46,86.66,1,0.87,3,34962.51,19266.86,11260.78,False,False,14,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-15,76.43,25.85,68.46,86.6,1,-0.37,0,33060.09,21288.21,11950.11,False,False,15,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-16,76.33,25.41,68.47,86.53,1,-0.08,1,50754.0,18984.26,12237.19,False,False,16,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-17,76.24,24.96,68.47,86.47,1,0.07,3,54094.11,21585.48,10011.9,False,False,17,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-18,76.14,24.5,68.47,86.41,1,0.29,1,70835.83,27434.17,10054.68,False,False,18,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-19,76.05,24.04,68.47,86.35,1,0.48,0,29711.62,14564.14,5739.75,False,False,19,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-20,75.96,23.57,68.47,86.29,2,0.21,0,31629.15,12810.49,8993.54,False,False,20,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-21,75.87,23.1,68.48,86.24,1,1.05,2,43315.33,17334.55,9785.11,False,False,21,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-22,75.78,22.63,68.48,86.18,1,0.82,1,42083.04,16493.39,9077.7,False,False,22,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-23,75.69,22.17,68.48,86.13,1,0.39,3,35793.88,15268.76,11025.02,False,False,23,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-24,75.61,21.71,68.48,86.07,1,-0.31,1,54794.08,23191.51,12556.84,False,False,24,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-25,75.53,21.25,68.49,86.02,1,-0.1,2,39318.74,22551.25,13970.55,False,False,25,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-26,75.45,20.81,68.49,85.97,2,0.09,1,25512.22,15322.19,7234.49,False,False,26,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-27,75.37,20.38,68.49,85.92,1,-0.01,3,30271.27,13236.29,7428.03,False,False,27,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-28,75.29,19.97,68.49,85.87,1,0.01,3,37355.16,18064.39,10431.89,False,False,28,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-29,75.21,19.57,68.49,85.82,1,-0.69,1,33169.25,15340.76,9349.31,False,False,29,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-30,75.14,19.19,68.5,85.77,1,0.06,1,40518.48,16030.5,9763.94,False,False,30,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-08-31,75.07,18.83,68.5,85.73,1,-0.18,1,43196.25,33985.020000000004,18288.84,False,False,31,8,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-01,75.0,16.87,68.5,85.68,1,0.47,1,49793.64,24898.73,8478.15,False,False,1,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-02,89.82,18.18,68.5,85.64,1,0.05,0,34345.96,18572.7,6792.96,False,False,2,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-03,74.87,17.89,68.51,85.6,1,-0.49,1,45357.21,17306.6,10541.2,False,False,3,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-04,74.8,17.63,68.51,85.56,2,0.5,1,45575.03,23347.95,11112.95,False,False,4,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-05,74.74,17.39,68.51,85.52,1,0.45,3,42631.74,22795.57,14416.84,False,False,5,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-06,74.68,17.19,68.51,85.48,2,0.14,1,38420.79,21875.18,13368.94,False,False,6,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-07,74.63,17.01,68.51,85.45,1,0.86,0,63215.63,25667.72,17495.44,False,False,7,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-08,74.57,16.87,68.52,85.41,2,0.29,1,64069.01,25263.69,16008.84,False,False,8,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-09,74.52,16.75,68.52,85.38,1,-0.51,2,44968.84,20644.12,11029.37,False,False,9,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-10,74.47,16.67,68.52,85.35,1,0.22,1,67505.79,27075.12,18288.84,True,False,10,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-11,74.42,16.62,68.52,85.32,2,0.42,1,41592.89,18313.1,12514.34,False,False,11,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-12,74.37,16.61,68.52,85.29,1,-0.73,3,44712.94,20471.19,11304.37,False,False,12,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-13,74.33,16.62,68.53,85.26,2,-0.09,1,52363.85,21175.19,18288.84,False,False,13,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-14,74.28,16.67,68.53,85.23,2,-0.21,1,52264.81,20842.08,16636.37,False,False,14,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-15,74.24,16.75,68.53,85.21,1,1.07,1,56816.35,27539.81,17300.65,False,False,15,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-16,74.21,16.87,68.53,85.18,2,0.38,1,43915.67,16385.11,9694.68,False,False,16,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-17,74.17,17.01,68.54,85.16,2,0.71,2,39702.81,16861.72,9745.9,False,False,17,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-18,74.14,17.19,68.54,85.14,1,0.13,2,42899.74,23868.45,14780.34,False,False,18,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-19,74.11,17.39,68.54,85.12,1,-0.02,0,44214.51,17605.63,13103.53,False,False,19,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-20,74.08,17.63,68.54,97.49,2,-1.05,0,48822.22,18811.71,11904.91,False,False,20,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-21,74.05,17.89,68.54,85.09,2,-0.95,1,51234.48,27941.66,18288.84,False,False,21,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-22,74.03,18.18,68.55,85.07,2,-0.29,1,46992.92,31051.73,15153.63,False,False,22,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-23,74.01,18.5,68.55,85.06,2,0.5,0,35036.46,16209.52,10632.95,False,False,23,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-24,73.99,18.83,68.55,85.04,1,0.63,2,39980.92,18090.01,9293.22,False,False,24,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-25,73.97,19.19,68.55,85.03,2,0.33,1,46069.12,21883.3,11536.68,False,False,25,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-26,73.95,19.57,68.56,85.02,1,0.68,2,47428.38,22812.25,12630.59,False,False,26,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-27,73.94,19.97,68.56,85.02,1,-0.49,1,44333.12,18898.35,12484.78,False,False,27,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-28,73.93,20.38,68.56,85.01,2,0.39,1,57976.05,30539.52,14752.58,False,False,28,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-29,89.82,20.81,68.56,85.01,1,0.52,1,52004.61,30183.31,15366.67,False,False,29,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-09-30,73.92,21.25,68.56,85.0,1,0.68,3,39280.88,20035.92,9756.7,False,False,30,9,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-01,73.92,21.71,68.57,85.0,2,-0.46,1,35366.31,15845.16,8200.05,False,False,1,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-02,73.91,22.17,68.57,85.0,2,0.25,1,43017.42,20798.28,11135.39,False,False,2,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-03,73.92,22.63,68.57,85.0,2,0.03,2,38890.67,21013.51,9716.98,False,False,3,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-04,73.92,23.1,68.57,85.0,1,-0.45,1,46013.16,24246.17,11268.35,False,False,4,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-05,73.93,23.57,68.58,85.01,2,0.4,0,54100.28,23463.1,15175.82,False,False,5,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-06,73.94,24.04,68.58,85.01,1,0.08,1,56614.42,25860.25,14308.14,False,False,6,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-07,73.95,24.5,68.58,85.02,2,-0.95,1,27975.92,17788.03,10115.04,False,False,7,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-08,73.96,24.96,68.58,85.03,1,-0.21,1,37238.54,18983.11,10105.85,False,False,8,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-09,73.98,25.41,68.58,85.04,1,0.07,1,42439.67,20240.99,13786.8,False,False,9,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-10,73.99,25.85,68.59,85.05,1,0.14,1,36690.93,21776.67,13125.36,False,False,10,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-11,74.02,26.28,68.59,85.06,1,0.61,2,42881.7,22652.7,11896.58,False,False,11,10,2019,False,False,False,False,True,False,False,False,False,True,False,False
2019-10-12,74.04,26.7,68.59,85.08,2,1.52,1,56201.08,31433.81,17441.84,False,False,12,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-13,74.06,27.09,68.59,85.09,1,-0.09,0,64591.83,27203.82,12085.57,False,False,13,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-14,74.09,27.47,68.6,85.11,1,-0.6,1,39870.06,16826.09,10520.68,False,False,14,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-15,74.12,27.83,68.6,85.13,1,-0.32,1,38814.7,16858.94,9894.26,False,False,15,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-16,74.15,16.87,68.6,85.15,2,0.56,1,45664.57,19665.89,10802.73,False,False,16,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-17,74.19,28.49,68.6,85.17,1,0.82,1,40558.06,22675.57,10713.29,False,False,17,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-18,74.22,28.77,68.6,85.19,1,-0.75,1,46366.86,23105.55,11718.87,False,False,18,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-19,74.26,29.04,68.61,85.22,1,-0.28,2,63145.83,30036.09,16136.55,False,False,19,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-20,74.31,29.27,68.61,85.24,2,-0.07,1,35749.25,26703.41,16292.17,False,False,20,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-21,74.35,16.87,68.61,85.27,2,0.06,0,30485.71,20876.66,10783.88,False,False,21,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-22,74.4,29.65,68.61,85.3,2,0.33,1,38835.04,17127.79,8422.11,False,False,22,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-23,74.44,29.8,68.61,85.33,2,-0.2,1,41736.0,23963.54,11815.83,False,False,23,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-24,74.49,29.91,68.62,85.36,1,-0.15,1,48144.55,26664.39,11406.83,False,False,24,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-25,74.55,29.99,68.62,85.4,1,-0.09,1,42828.07,25925.94,10344.32,False,False,25,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-26,74.6,30.04,68.62,85.43,1,0.21,2,53736.4,33985.020000000004,16746.76,False,False,26,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-27,74.66,30.06,68.62,85.46,1,1.07,1,52878.99,26420.58,16830.58,False,False,27,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-28,74.72,30.04,68.63,85.5,1,-0.68,1,41189.87,21746.9,11632.23,False,False,28,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-29,74.78,29.99,68.63,85.54,2,-0.32,0,31882.92,18378.12,10492.66,False,False,29,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-30,74.85,29.91,68.63,85.58,2,-0.48,2,42242.86,21160.37,13628.03,False,False,30,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-10-31,74.91,29.8,68.63,85.62,2,-0.04,1,44955.03,19339.96,12416.48,False,False,31,10,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-01,74.98,29.65,68.63,97.49,2,0.2,1,48926.32,25246.01,9100.45,False,False,1,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-02,75.05,29.48,68.64,85.71,2,0.87,1,64015.61,25829.76,17866.96,False,False,2,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-03,75.12,29.27,68.64,85.75,2,-0.22,2,49413.76,24327.21,13385.05,False,False,3,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-04,75.2,29.04,68.64,85.8,2,-0.22,1,40710.83,19192.09,12449.14,False,False,4,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-05,75.27,28.77,68.64,85.84,1,0.7,1,45041.93,20008.03,10705.05,False,False,5,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-06,75.35,28.49,68.65,85.89,1,-0.06,1,43730.14,22511.83,13106.44,False,False,6,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-07,75.43,28.17,68.65,85.94,2,-0.16,1,45816.56,24528.1,15500.05,False,False,7,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-08,75.52,27.83,68.65,85.99,1,1.1,1,58501.26,27889.21,16595.03,False,False,8,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-09,75.6,27.47,68.65,86.05,1,-0.48,1,65179.57,26947.36,16303.16,False,False,9,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-10,75.69,27.09,68.65,86.1,1,-0.4,1,70835.83,31533.2,18288.84,False,False,10,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-11,75.77,26.7,68.66,86.15,1,0.45,2,42368.09,25713.3,10949.85,False,False,11,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-12,75.86,26.28,68.66,86.21,1,0.21,1,40220.41,23234.83,13870.47,False,False,12,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-13,75.96,25.85,68.66,97.49,1,-0.22,1,49770.0,27107.87,18288.84,False,False,13,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-14,76.05,25.41,68.66,86.32,1,-0.01,2,42925.31,23952.78,12087.47,False,False,14,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-15,76.15,24.96,68.67,86.38,2,-0.22,1,43666.47,25867.22,11479.08,False,False,15,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-16,76.24,24.5,68.67,86.44,1,0.28,2,47720.48,37077.48,19448.6,False,False,16,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-17,76.34,24.04,68.67,86.5,1,0.96,3,61572.09,36499.91,16709.2,False,False,17,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-18,76.44,23.57,68.67,86.56,1,0.75,1,43667.31,24241.2,12503.35,False,False,18,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-19,76.55,23.1,68.67,86.63,2,0.16,1,70835.83,18518.72,10662.06,False,False,19,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-20,76.65,22.63,68.68,86.69,2,0.33,1,56251.77,48089.13,15349.2,False,False,20,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-21,76.76,22.17,68.68,86.76,1,0.38,2,47400.09,46376.22,15546.19,False,False,21,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-22,76.87,21.71,68.68,86.82,1,0.33,1,58330.35,27708.79,15788.03,False,False,22,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-23,76.98,21.25,68.68,86.89,1,-0.83,1,70835.83,33985.020000000004,19073.78,False,False,23,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-24,77.09,20.81,68.69,86.96,2,-0.75,2,57928.63,37741.57,19680.99,False,False,24,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-25,77.2,20.38,68.69,87.03,2,0.03,1,48952.58,25180.95,12853.53,False,False,25,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-26,77.31,19.97,68.69,87.1,1,0.19,1,51944.02,20360.02,11654.47,False,False,26,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-27,77.43,19.57,68.69,87.17,1,0.15,3,51096.35,24913.64,17332.79,False,False,27,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-28,77.55,19.19,68.69,87.24,1,0.19,1,70835.83,24535.73,15692.84,False,False,28,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-29,77.66,18.83,68.7,87.31,1,-0.29,2,44147.17,27477.95,15466.46,False,False,29,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-11-30,77.78,18.5,68.7,87.38,2,1.12,1,69732.31,33553.9,20930.84,False,False,30,11,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-01,77.9,18.18,68.7,87.46,2,0.81,1,64164.65,29669.75,20052.97,False,False,1,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-02,78.03,17.89,68.7,87.53,0,-0.56,1,47292.25,23977.73,14809.33,False,False,2,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-03,78.15,17.63,68.7,87.61,2,0.57,1,70835.83,25336.47,10417.59,False,False,3,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-04,78.28,17.39,68.71,87.68,2,0.18,3,63897.15,28460.16,18288.84,False,False,4,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-05,78.4,17.19,68.71,87.76,2,-0.23,2,46637.84,22463.21,15497.19,False,False,5,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-06,78.53,17.01,68.71,87.84,2,-0.57,1,53194.54,35195.16,14597.76,False,False,6,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-07,78.66,16.87,68.71,87.91,2,1.05,1,64229.68,33985.020000000004,21569.24,False,False,7,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-08,78.79,16.75,68.72,87.99,2,0.61,1,72040.0,33107.66,21866.69,False,False,8,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-09,78.92,16.67,68.72,88.07,2,-0.82,1,46029.01,26462.56,15916.99,False,False,9,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-10,79.05,16.62,68.72,88.15,2,0.52,1,47696.05,29142.84,14918.97,False,False,10,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-11,79.18,16.61,68.72,88.23,2,0.5,2,61805.37,27074.53,15596.88,False,False,11,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-12,79.32,16.62,68.72,88.31,0,0.01,1,49214.55,29112.46,14846.72,False,False,12,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-13,79.45,16.67,68.73,88.39,0,-0.56,3,55269.72,29894.41,14106.73,False,False,13,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-14,79.59,16.75,68.73,88.48,2,-0.14,0,73779.15,35923.74,23275.32,False,False,14,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-15,79.72,16.87,68.73,88.56,2,0.32,1,66527.45,33985.020000000004,20350.32,False,False,15,12,2019,False,False,False,False,True,False,False,False,False,True,False,False
2019-12-16,79.86,17.01,68.73,88.64,2,0.51,1,59252.71,31048.76,16456.27,False,False,16,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-17,80.0,17.19,68.74,88.72,0,0.98,1,51961.32,23937.8,18288.84,False,False,17,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-18,80.13,17.39,68.74,88.81,2,-0.34,2,60147.47,29431.69,15308.41,False,False,18,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-19,80.27,17.63,68.74,88.89,2,-0.3,1,54431.0,37297.43,21578.99,False,False,19,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-20,89.82,17.89,68.74,88.97,2,0.2,1,70835.83,22968.49,18057.55,False,False,20,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-21,80.55,16.87,68.74,89.06,2,0.41,0,76264.5,36663.49,23746.47,False,False,21,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-22,80.69,18.5,68.75,89.14,2,0.96,1,79117.38,40348.98,20061.26,False,False,22,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-23,80.84,18.83,68.75,89.23,2,-0.33,3,56893.87,24393.81,15086.91,False,False,23,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-24,80.98,19.19,68.75,89.31,0,0.15,1,53500.32,24747.57,17290.79,False,False,24,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-25,81.12,19.57,68.75,89.4,0,0.14,1,62900.44,25151.34,16376.47,False,False,25,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-26,81.26,19.97,68.76,89.48,0,-0.55,2,69030.34,30953.96,20300.2,False,False,26,12,2019,False,False,False,False,True,False,False,False,False,True,False,False
2019-12-27,81.41,20.38,68.76,89.57,2,-0.46,0,65552.07,34726.02,18302.43,False,False,27,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-28,81.55,20.81,68.76,89.66,0,0.39,0,64915.89,41847.42,21686.25,False,False,28,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-29,81.69,21.25,68.76,89.74,2,0.87,1,76798.88,35192.74,18288.84,False,False,29,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-30,81.84,21.71,68.76,89.83,0,0.46,1,53397.94,26326.1,17318.57,False,False,30,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2019-12-31,89.82,22.17,68.77,89.91,0,-0.06,1,61790.13,27647.55,14578.1,False,False,31,12,2019,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-01,82.13,22.63,68.77,90.0,2,0.74,1,68141.6,31408.56,18766.87,False,False,1,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-02,82.27,23.1,68.77,90.09,2,0.14,1,60075.98,31812.08,16524.63,False,False,2,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-03,82.42,23.57,68.77,90.17,2,0.76,2,68346.16,34556.56,17454.9,False,False,3,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-04,82.56,24.04,68.77,90.26,0,-0.65,1,83533.1,40192.57,23097.74,False,False,4,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-05,82.7,24.5,68.78,90.34,2,-0.1,1,68031.77,40696.45,22331.44,False,False,5,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-06,82.85,24.96,68.78,90.43,2,0.09,3,66919.96,26529.73,20166.88,False,False,6,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-07,82.99,25.41,68.78,90.52,2,0.26,1,79329.66,34286.2,17881.4,False,False,7,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-08,83.14,25.85,68.78,90.6,2,0.18,3,74613.82,30141.14,21848.41,False,False,8,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-09,83.28,26.28,68.79,90.69,2,0.13,2,59527.69,39720.97,20106.61,False,False,9,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-10,83.43,26.7,68.79,90.77,0,0.18,1,63501.32,31420.44,19389.23,False,False,10,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-11,83.57,27.09,68.79,90.86,2,-0.09,1,83593.81,43466.57,20689.97,False,False,11,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-12,83.71,27.47,68.79,90.94,2,0.05,1,95777.97,30998.01,19346.7,False,False,12,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-13,83.86,27.83,68.79,91.03,2,1.15,1,59964.41,32333.42,18234.21,False,False,13,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-14,84.0,28.17,68.8,91.11,0,-0.15,2,66850.81,29754.73,16914.41,False,False,14,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-15,84.14,28.49,68.8,91.19,2,-0.26,1,53824.25,34176.17,22485.76,False,False,15,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-16,84.28,28.77,68.8,91.28,0,0.85,1,75918.12,29235.41,18288.84,False,False,16,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-17,84.43,29.04,68.8,91.36,0,0.14,1,66471.01,40461.47,20315.09,False,False,17,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
2020-01-18,84.57,29.27,68.81,91.44,0,0.52,1,77078.77,43647.19,26594.69,False,False,18,1,2020,False,False,False,False,True,False,False,False,False,False,False,True
